评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5516871503,好一朵美丽的爆米花呀,男,广东,307,434,22,也没有一个正经上班的地方吗，什么大厦，什么公司，什么单位，也不坐地铁公交，全是餐厅 菜市场,0,2021-06-10 23:12
https://weibo.cn//u/5710316699,不晓得起啥名了,女,广东,70,118,12,回复@奥菲lia:好哒，我看了，已经辟谣了,0,2021-06-10 17:23
https://weibo.cn//u/5733549338,右移,女,四川,8,376,2728,回复@Iceo3o:看见了,0,2021-06-10 08:44
https://weibo.cn//719466783,夢到海里的熊是我,男,海外,238,456,5805,回复@一只透明鱿鱼:给你点赞！,0,2021-06-10 07:08
https://weibo.cn//u/2952064891,爱玉Cathy,女,广东,14496,606,410,荔湾区的石围塘街非防疫重点区域及场所，全部居民却被简单粗暴地就地封控了，不仅不能上班，每户只有1张通行证，还要忍受高菜价：菜心10元每斤，肉要抢。,1,2021-06-09 22:04
https://weibo.cn//u/2692263721,叔哥Sugar,男,广东,1757,419,177,回复@______Aurora______:该说不说这猫是靴微有那么点狗,0,2021-06-09 21:46
https://weibo.cn//u/2278580917,______Aurora______,女,吉林,73,189,175,回复@叔哥Sugar:这猫不明显吗,0,2021-06-09 18:46
https://weibo.cn//u/5357252856,Joeanla,男,其他,86652,20000,200,加油,1,2021-06-09 18:20
https://weibo.cn//u/2692263721,叔哥Sugar,男,广东,1757,419,177,回复@______Aurora______:你这是猫住还是狗住？,0,2021-06-09 17:07
https://weibo.cn//u/2278580917,______Aurora______,女,吉林,73,189,175,回复@叔哥Sugar:哈哈哈哈哈哈，🐱住,0,2021-06-09 13:36
https://weibo.cn//u/2692263721,叔哥Sugar,男,广东,1757,419,177,回复@______Aurora______:有好几个地方都是隔一条马路路过怎么算,0,2021-06-09 13:28
https://weibo.cn//nntlj,南宁铁路,男,广西,42098,466,1173402,【,0,2021-06-09 11:20
https://weibo.cn//570642244,何何与虾虾,女,广东,172,885,1400,回复@佐二sama:那也不用天天十几次吧,0,2021-06-09 11:18
https://weibo.cn//u/6680794848,越狱de创口贴,男,安徽,3300,107,538,回复@越狱de创口贴:@人民日报,1,2021-06-09 10:48
https://weibo.cn//u/6680794848,越狱de创口贴,男,安徽,3300,107,538,嗯嗯注意安全,2,2021-06-09 10:48
https://weibo.cn//u/5625060603,大智障橘梓,女,广东,20,322,118,     举报             赞[0]         回复             06月09日 05:13 来自网页,0,2021-06-09 05:13
https://weibo.cn//ymx1218,YIPMAYING,女,广东,6224,425,5421,这张图彻底暴露了广州人到底有多爱吃...,1,2021-06-09 04:11
https://weibo.cn//zhengyifeifei,Ms_YIFEI,女,海外,455,1279,312,回复@招财喵的小肚腩:对啊……应该标记日期,0,2021-06-09 00:55
https://weibo.cn//jandy0928,Jandy要追狗狗眼,女,广东,71,368,757,不对啊，番禺南浦聚乐荟超市在广碧浦东广场...不在东乡,0,2021-06-09 00:55
https://weibo.cn//u/3297827672,逐龙,男,广东,540,15,89,建议广州封城半个月，广东省封省半个月。,0,2021-06-09 00:45
https://weibo.cn//u/2632632210,吴江江江江江江吴,男,广东,852,109,91,回复@Quincy-QQ:流调都出来了，人家两夫妻都承认是一起去吃的饭，你们还要硬说是小三吗,0,2021-06-09 00:08
https://weibo.cn//339838678,秋_天,男,香港,21195,56,1119,     举报             赞[0]         回复             06月08日 23:42 来自网页,0,2021-06-08 23:42
https://weibo.cn//Evaderx,谢甜甜宝贝,女,广东,0,140,353,想问一下132号天河南一路是什么时候去的呀？,1,2021-06-08 23:30
